,Index,Lemma,Derived Word,Context
12522,12523,दिखा,दिखाकर,झंडी दिखाकर रवाना
12523,12524,फंजाबम,फंजाबम,प्रदीप फंजाबम ने
12524,12525,कांगला,कांगला,ऐतिहासिक कांगला फोर्ट
12525,12526,प्रवास,प्रवास,दिल्ली प्रवास के
12526,12527,असमिया,असमिया,अखबार असमिया खबर
12527,12528,अतानू,अतानू,संपादक अतानू भुयन
12528,12529,भुयन,भुयन,अतानू भुयन ने
12529,12530,कविता,कविताएं,दौरान कविताएं और
12530,12531,साहित्यकार,साहित्यकारों,सभी साहित्यकारों को
12531,12532,बांट,बांट,में बांट ली
12532,12533,राख,राख,जलकर राख हो
12533,12534,दब,दबी,में दबी चिंगारी
12534,12535,चिंगारी,चिंगारी,दबी चिंगारी की
12535,12536,सुलग,सुलग,साथ सुलग जाएगी
12536,12537,रूल,रूल,में रूल बुक
12537,12538,सविता,सविता,दौरान सविता शारदा
12538,12539,शारदा,शारदा,सविता शारदा की
12539,12540,चंद्रकला,चंद्रकला,में चंद्रकला पांडेय
12540,12541,सरला,सरला,और सरला महेश्वरी
12541,12542,महेश्वरी,महेश्वरी,सरला महेश्वरी ने
12542,12543,एडवार्डो,एडवार्डो,और एडवार्डो फ्लेरियो
12543,12544,फ्लेरियो,फ्लेरियो,एडवार्डो फ्लेरियो का
12544,12545,गुरूवार,गुरूवार,का गुरूवार को
12545,12546,अवनी,अवनी,नेता अवनी राय
12546,12547,चित्रवृत,चित्रवृत,और चित्रवृत मजूमदार
12547,12548,मजूमदार,मजूमदार,चरण मजूमदार धुलेश्वर
12548,12549,प्रेमचंद,प्रेमचंद,महेश्वरी प्रेमचंद सहित
12549,12550,उद्धरण,उद्धरण,के उद्धरण के
12550,12551,इज़ाफा,इज़ाफा,में इज़ाफा होगा
12551,12552,छलक,छलक,आंसू छलक आए
12552,12553,सूरतवासी,सूरतवासियों,उन्होंने सूरतवासियों से
12553,12554,सफल,सफ़ल,इसमें सफ़ल नहीं
12554,12555,आंसू,आंसुओं,भी आंसुओं को
12555,12556,दुष्यंत,दुष्यंत,सिंह दुष्यंत सिंह
12556,12557,पढ़,पढ़,में पढ़ रहे
12557,12558,जज्बात,जज्बात,अपने जज्बात पर
12558,12559,अराजकता,अराजकताओं,कई अराजकताओं को
12559,12560,ललितभाई,ललितभाई,और ललितभाई मेहता
12560,12561,यूसुफ,यूसुफ,मोहम्मद यूसुफ तारीगामी
12561,12562,तुलसीबाग,तुलसीबाग,वाले तुलसीबाग इलाके
12562,12563,कर्मी,कर्मी,के कर्मी द्वारा
12563,12564,एस्कॉर्ट,एस्कॉर्ट,उन्हें एस्कॉर्ट अस्पताल
12564,12565,कवच,कवच,सामाजिक कवच की
12565,12566,आईडीई,आईडीई,या आईडीई से
12566,12567,चेतावनी,चेतावनियों,सभी चेतावनियों को
12567,12568,आपत्ति,आपत्तियां,कुछ आपत्तियां दर्ज
12568,12569,विचारार्थ,विचारार्थ,के विचारार्थ पेश
12569,12570,भत्ता,भत्ता,परिवहन भत्ता दिया
12570,12571,बहाना,बहाने,के बहाने हेमंत
12571,12572,सास,सास,और सास इंदिरा
12572,12573,भूमिहीन,भूमिहीन,जी भूमिहीन लोगों
12573,12574,मेज,मेज,बार मेज थपथपाकर
12574,12575,थपथपा,थपथपाकर,मेजें थपथपाकर स्वागत
